postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,price_qm2025,price_qm_se2025
1217,1520.0763,116.11697,1575.2383,114.41578,1543.7594,92.411598,1757.2307,153.22281,1817.3666,143.38338,2162.6709,175.31657,2124.8972,105.59398,2459.1526,1.4459902,2238.2129,75.259026,2181.7791,28.847471,2213.041,33.859203,2593.7539,6.8034763,2834.9949,78.901085,3005.0735,178.72887,3257.7219,19.884411,3827.2908,78.882927,3252.4695,52.589897,3282.4961,70.257088,3589.4695,55.933151
1219,1571.5795,41.843636,1591.5863,18.829121,1545.5266,15.634433,1793.9437,71.861404,1860.665,22.402611,2105.8909,194.04903,2208.1167,145.604,2439.634,130.65305,2264.2866,21.037897,2261.0703,24.070774,2277.7461,22.449629,2546.821,19.13138,2957.8879,16.14216,3042.4358,192.0369,3435.7747,111.406,3710.1252,141.78905,3321.0757,44.892849,3479.1167,60.898552,3693.0571,129.10818
1237,1569.6733,53.147324,1551.6798,10.650312,1588.2571,3.9940474,1822.4911,192.03345,1861.6721,60.560692,2064.0681,11.877249,2211.1499,103.93644,2321.4722,132.05508,2236.7117,36.280205,2335.4954,15.920033,2358.7532,29.640938,2360.3452,173.63112,2755.6296,106.5919,2963.8499,51.607021,3481.0264,33.231152,3638.6299,206.12872,3344.9641,56.372353,3522.9331,51.805721,3613.8655,163.99898
1239,1461.358,2.6701267,1513.8145,153.36041,1493.829,5.5121484,1707.6088,65.71257,1765.6829,7.2868934,2012.9061,3.0969236,2026.6012,17.08613,2163.4043,88.332115,2096.0454,18.29318,2241.5205,70.698196,2191.2471,21.874226,2263.2727,9.1646109,2496.7961,6.8761611,2756.9373,92.415627,3207.9084,96.840416,3516.3672,105.60224,3240.9187,131.36432,3245.2146,70.396286,3375.8445,58.117962
1257,1460.6721,32.604034,1472.5868,110.52121,1500.5837,26.563301,1708.9263,99.207161,1744.4542,76.466125,1927.9917,80.770615,1979.6318,3.2739182,2092.3511,81.056877,2104.6831,5.024364,2225.5051,25.919888,2197.0479,5.899056,2210.3975,28.721218,2374.6172,13.300819,2691.9243,4.4582381,2987.3523,276.88535,3373.5713,173.38432,3168.0862,211.13615,3109.7473,85.053703,3241.7742,48.140198
1259,1449.7041,2.3128638,1396.8152,25.24614,1475.7988,12.014297,1605.358,25.959301,1581.6387,71.130257,1766.8761,85.090897,1931.6608,53.454945,2002.5663,288.33417,2064.4526,228.04068,2233.5737,107.83212,2162.7974,51.690426,2188.2615,54.968044,2372.5994,79.741196,2688.3677,59.65052,3078.9749,8.4438124,3487.5168,39.644978,3207.3223,181.83907,3020.3208,209.56506,3166.0464,12.426928
1277,1730.476,9.3880663,1724.485,88.909676,1757.8401,24.928894,1952.2394,8.9205561,2051.3911,61.531052,2195.6003,155.27365,2380.4382,227.10236,2546.2087,235.20706,2416.9668,167.87253,2499.4514,62.851986,2558.9707,23.648497,2613.3306,234.01573,3098.8879,114.15921,3444.1775,3.6877418,4003.3064,111.27021,4004.3679,90.735046,3712.1511,122.17911,3959.0518,19.713245,3916.3958,89.919182
1279,1714.9893,14.332286,1655.3472,115.21559,1701.123,34.195271,1814.4352,58.769978,1917.8735,120.05579,2065.5337,22.152246,2258.6008,83.810577,2312.0439,27.05838,2310.5098,80.216209,2448.5754,53.54541,2496.4026,105.77193,2428.3428,176.84564,2769.8882,13.413972,3226.9131,112.60783,3676.436,83.132645,3723.0769,214.51253,3498.5247,48.775749,3612.4551,11.198188,3733.8757,199.39732
1307,1737.2188,27.350006,1731.6899,44.682465,1713.7144,51.33358,1877.1591,58.104858,2056.9907,16.26771,2140.0776,1.6227841,2357.0349,113.98042,2605.53,27.006491,2430.7747,94.00988,2465.4304,33.864429,2641.1553,47.362171,2878.3174,23.290449,3291.929,46.915001,3528.6135,26.939846,4221.9209,279.79251,4241.8779,224.6736,3788.6509,44.57539,4067.0796,136.0706,4083.0679,122.88638
1309,1820.4287,11.224884,1790.1934,50.928547,1793.7428,1.1401273,1967.1237,70.584297,2092.4341,3.4592705,2184.2395,11.432797,2407.6719,142.48126,2598.7239,102.31985,2468.8345,97.507149,2547.918,54.615471,2657.6982,2.9214866,2772.7678,69.126762,3241.8208,122.06604,3562.1111,4.3486538,4228.6274,217.24805,4125.1953,226.47009,3760.3662,128.00275,4044.9749,32.986004,4141.7993,211.64604
1324,1853.428,49.486691,1758.8013,99.155861,1786.0802,25.704197,1816.1846,71.537788,1946.5779,29.885193,2110.5596,74.995384,2431.2717,42.049,2385.9844,63.825741,2444.5369,153.8398,2564.0486,96.053917,2529.7493,28.685955,2105.2305,200.41536,2672.4626,340.36551,3142.1687,12.95235,3732.5869,325.41486,3800.7393,288.73386,3449.8342,379.41382,3731.2949,87.407387,3835.9446,110.69479
1326,1543.4702,33.982895,1503.2069,127.16739,1661.0533,13.574763,1641.3507,18.941868,1635.9515,154.17757,1972.6249,15.932321,2111.3049,62.839325,2113.781,95.597862,2233.4229,112.454,2465.927,52.342262,2341.0659,22.827286,2356.4893,10.83215,2578.168,201.3768,2923.9751,117.98426,3225.8989,517.09595,3898.7507,210.74097,3460.1284,106.18681,3183.5002,19.726177,3651.7568,292.54874
1445,1911.448,169.3192,1738.043,31.250515,1802.472,44.825272,1806.7299,185.14966,1877.5573,93.44725,2269.7373,27.081497,2275.8735,188.48952,2218.8225,179.44182,2311.5798,9.6083479,2653.0881,163.13696,2693.8506,133.67438,2465.6746,84.170654,2874.0422,62.62661,3029.4233,286.55911,3551.6111,345.80954,4154.2939,49.812569,3863.865,270.60156,3688.3816,159.5616,3831.5701,66.396713
1454,1113.3361,35.228168,1162.5072,12.684466,1291.267,94.71711,1249.2618,125.3081,1409.7225,117.42814,1572.8639,90.660149,1438.8868,53.151436,1280.9031,49.781162,1613.5774,180.24561,1776.1409,163.06621,1857.7485,103.54108,2027.4379,89.192177,1522.9274,81.785538,1761.3972,125.91081,2167.7192,172.52232,2457.1184,259.03638,2198.3779,224.52649,2256.0811,254.80254,2616.2537,88.848763
1458,1147.1476,23.231228,1230.2837,15.880303,1174.7529,36.9165,1248.0381,47.730598,1397.0081,91.876274,1495.0963,33.476715,1492.0438,77.645584,1486.9116,66.287178,1549.9354,59.096127,1411.4187,194.19006,1645.0374,162.53882,1524.386,154.84216,1209.527,198.48477,1620.1073,24.997255,2037.7968,143.05962,2988.3311,5.1484666,2546.7686,287.10226,2747.7573,217.22063,2661.9099,262.58719
1462,1751.3795,90.153145,1483.8137,70.018761,1477.7899,33.128902,1536.1998,38.062649,1469.0428,28.552986,1629.2635,13.369283,1709.752,61.470432,1523.774,18.36157,1829.88,48.560913,2011.0663,17.304451,2032.7744,21.384012,2010.8362,.4488194,2206.6367,172.16599,2342.6025,17.117109,2859.5789,6.7345734,3338.791,128.71638,3018.1965,17.133518,2750.9482,95.842293,2853.0374,90.688828
1465,1371.912,118.88758,1367.433,33.485199,1496.7697,28.174637,1555.4772,85.993629,1610.0693,119.49146,1830.2045,153.74802,1692.0249,34.913681,1556.4202,10.501056,1774.4086,41.013672,1909.6084,101.54383,2073.0818,51.113735,1989.24,41.313072,1405.2458,7.1775661,1761.4355,223.57733,2282.9326,112.79248,3124.3682,55.937695,2662.0293,164.57205,2506.834,368.79996,2895.0171,512.94263
1468,1410.0702,180.36478,1704.3019,59.056335,1683.1927,49.165302,1517.278,54.534077,1498.9213,4.5073133,2049.4009,218.55981,2379.2952,12.817083,2355.6875,153.57091,2147.4189,92.685188,2230.3457,229.05212,2463.7942,130.01767,2207.5632,79.084007,2192.8293,55.566803,2397.1157,18.777744,3166.2471,368.27045,3100.9167,107.53558,2912.418,67.124046,2800.9758,6.8277531,3323.8899,123.48846
1471,1279.2095,85.367378,1161.8047,131.12839,1471.5763,34.267853,1397.8108,173.19043,1151.6777,104.43264,1326.1559,92.067627,947.81061,5.0783892,1045.5165,123.37255,1219.7388,7.8852892,1393.4525,123.80407,1351.8652,60.377556,1326.9308,92.958504,1279.6719,59.936062,1622.7589,169.9314,1662.1028,212.21832,2142.188,9.6795788,1960.7081,25.008547,2050.5332,225.20937,2316.1855,111.56946
1474,1423.0375,15.075386,1354.9148,23.196085,1417.1909,25.851683,1366.4495,6.1829324,1405.8451,51.491531,1581.431,76.087959,2035.8436,62.069187,1795.2067,44.282616,1973.3513,64.116455,2105.9209,17.259331,1809.9788,67.487267,1623.1888,92.504135,1867.4479,6.9620905,2172.4436,39.731766,2622.1521,20.111197,2823.9038,132.93765,2647.7961,9.8155804,2590.7261,126.31433,2847.321,165.63034
1477,1016.0855,170.82118,985.57129,101.77676,981.71674,13.445106,923.92511,38.039783,894.24054,35.066086,1202.4644,75.553032,1187.4639,263.74011,1057.6581,150.2607,1236.0743,67.558716,1402.2087,79.598602,1469.7572,30.828638,1542.999,111.12981,1658.6548,39.641296,1619.0782,120.94154,1961.3384,48.206505,2188.4099,18.277193,2062.2449,194.07687,2479.5354,40.532551,2553.864,80.833435
1558,1021.4882,18.361507,1018.3465,.66317302,1056.5332,17.032022,984.43433,9.2745228,955.25494,94.183685,1315.9331,76.063263,1030.7697,68.776375,904.1413,17.701576,1005.5206,13.862778,1409.4541,106.48106,1261.7672,17.678162,1296.074,4.0773072,1296.6062,65.62323,1334.0555,46.782692,1452.7651,115.64716,2146.1563,209.3606,2149.3586,206.42072,2125.1882,215.61653,2421.5801,84.791603
1561,875.4314,3.054369,915.89075,4.5147862,944.15985,12.126975,915.24811,10.073443,840.12244,2.1995957,1335.8585,46.786797,1050.9911,30.839283,1010.0793,6.9409366,1039.1212,2.8009384,1413.0336,61.589302,1233.8129,15.281428,1248.9354,1.5220525,1302.5355,31.042227,1289.6135,10.186684,1443.3602,31.795195,2024.9229,8.5769806,2122.4946,40.021255,2243.9797,2.4616933,2456.6074,3.0436738
1587,1081.2236,40.194374,1114.6904,16.869095,1305.4093,129.00241,1034.5696,27.926041,1062.9067,118.72064,930.1098,80.706413,1090.4404,62.198521,1098.3762,195.5905,1147.9803,53.7808,1268.1967,4.4285069,1326.2542,96.405869,1131.1359,78.138878,1357.6757,99.372467,1365.3578,112.45954,1655.9161,54.585644,1593.2476,106.10615,1695.3475,186.96504,1205.2448,109.066,1708.5554,123.15617
1589,1166.6825,83.038063,1190.9919,48.389454,1471.9998,3.9580476,1258.8304,133.78868,1205.2677,104.74565,875.33612,83.718216,1042.5869,60.671215,1076.2122,84.062004,1125.9917,54.938313,1155.3903,78.484634,1168.1727,11.584693,1220.6997,70.87487,1280.7062,217.4785,1244.0768,15.301623,1581.1105,141.38002,1446.2302,197.19281,1608.7349,242.65967,1228.709,162.70631,1999.6156,116.24901
1591,1231.8843,75.83844,1181.7487,119.58218,1343.9314,75.185776,1016.4941,57.18404,1119.5461,45.148125,1045.538,29.411242,1252.9208,224.98259,1283.6327,48.796902,1153.062,226.21527,1413.3419,33.745152,1337.9,61.022415,1338.7979,89.841347,1377.9697,4.0829511,1362.1146,150.15022,1667.2283,18.66662,1947.6227,177.78314,1733.0769,341.79114,1297.9236,151.10893,1767.9407,35.2085
1594,1172.6157,155.23994,1104.2743,156.31145,1537.4091,435.3092,1146.1641,156.69496,1070.7399,142.31593,841.25568,171.65126,1112.2095,213.45802,904.88153,115.63457,1156.4955,20.745333,1172.2865,166.3653,1026.1027,18.160458,974.59991,89.58123,1006.9832,162.43971,988.19745,77.726654,1555.7867,268.91833,1513.2072,62.708229,1510.3762,6.0213108,1491.6598,97.546143,1783.4061,94.210869
1609,916.9671,34.850872,881.14679,23.36042,936.57922,118.12052,826.09601,24.942114,672.7312,13.72669,917.29028,213.23941,1003.3717,141.57996,910.84131,68.327698,797.40491,9.4894924,949.06,21.070688,1044.0516,61.718349,922.07953,101.13616,935.12891,58.478825,970.47729,24.746241,1076.6578,38.176792,1375.7504,49.190807,1417.6094,89.067947,1639.6989,54.365795,1620.024,223.57898
1612,901.6134,136.39655,609.43439,63.475163,813.01135,63.37289,943.13306,179.46251,847.33362,198.52069,795.02936,250.23927,668.35333,6.2182369,748.59625,117.49441,676.86945,18.430134,857.54413,50.200359,762.81519,76.373161,1040.3741,134.0433,965.39844,29.933033,913.25671,90.617638,1144.6703,179.12366,1247.2214,105.64837,1251.5735,183.8756,1138.9834,71.42366,1438.2563,177.464
1616,1304.3489,114.81472,1127.5374,120.2104,1168.4216,152.46082,944.63971,36.51775,970.56775,95.58889,1152.4783,318.44458,1312.6936,187.79826,1264.5198,163.71704,1114.9965,120.91908,1290.8671,40.865738,1437.9529,143.68558,1359.7733,167.22319,1371.3199,107.51144,1427.2036,94.595535,1667.319,63.737038,2248.616,154.61778,1751.4928,149.52202,1162.4237,138.28981,1751.543,153.79651
1619,773.1297,102.15131,785.07672,94.554016,604.21564,218.10324,697.06274,137.83337,749.41559,29.51096,1258.7112,107.81218,942.89471,324.08286,822.26587,256.65121,847.80646,122.76891,813.97876,45.130238,1042.0657,66.650841,820.37152,222.65335,539.74695,135.59784,1065.5472,280.91241,1226.3561,10.952438,1360.8284,164.58766,1944.9663,888.71246,2815.7744,960.70715,2001.2345,762.29816
1623,779.00983,32.159035,760.9234,40.243397,793.09888,8.9041824,724.63727,21.824215,750.94537,.65037262,769.3454,8.5984859,589.30713,.28377911,640.22699,64.519341,700.39307,20.160143,853.54358,10.348701,692.1369,1.17372,856.96393,18.904388,755.55682,8.1295462,920.87592,40.381214,1096.7062,65.499939,1408.9401,73.711357,1406.5531,21.911659,1267.2778,65.061432,1402.4376,14.455247
1640,1241.6788,33.853294,1242.3694,33.3834,1256.3771,13.760588,1336.8123,28.824245,1400.9779,95.109032,1745.3876,61.413723,1630.5684,218.69336,1600.9583,178.13345,1701.1577,61.606964,2060.8523,167.12646,1848.1395,112.40684,1544.5518,7.6273055,1958.5583,169.89705,2110.9788,165.6465,2054.3875,266.63055,2812.064,70.195526,2822.1885,78.92244,2776.6677,18.957689,2988.4534,62.343033
1662,1120.3691,.21322313,1057.6653,7.61906,1069.2518,22.225115,1054.9232,.38193721,1120.3867,24.741232,1326.3115,45.099308,1113.411,31.155169,1106.3743,6.1648231,1237.6219,58.899769,1400.6731,124.9295,1412.9847,41.497726,1376.6759,101.75065,1301.3433,6.2385116,1394.266,55.906349,1806.3158,27.860214,2243.3691,68.290535,1994.9629,109.36082,2124.2539,26.14596,1964.9219,33.967548
1665,1126.2175,303.8624,1129.2548,366.33765,1297.5839,341.10965,1189.7616,170.76398,1144.7184,160.15016,1185.5804,107.99904,1039.615,61.354843,1118.2192,356.68454,1346.8748,170.37993,1431.5758,142.79433,1256.6824,155.53954,1714.9829,293.48663,1424.3351,104.76715,1913.6735,209.17017,2551.0486,128.67125,2749.0671,136.27455,2542.3562,160.70793,2887.5854,195.83542,2730.4285,44.889576
1683,902.44897,22.800032,931.4306,6.6976299,1003.9152,16.998074,948.57849,44.057144,1051.1735,93.798828,1138.051,1.6744919,988.69647,68.051216,981.16425,50.489243,1099.2554,11.762969,1192.3192,15.335673,903.64478,76.599586,869.79114,46.557484,1029.9717,135.46046,1185.9803,41.832832,1528.9561,62.888813,1840.7148,56.644268,1802.8964,62.757492,1869.9926,102.60334,1938.0577,65.410637
1689,1163.3475,149.76738,1011.1628,42.80883,1164.2748,75.003548,1226.1599,125.10012,1332.6465,46.037365,1500.0204,63.454308,1238.08,98.723412,1248.5891,64.569618,1561.0929,25.113394,1776.918,62.050049,1522.6371,143.14085,1331.9515,75.068054,1511.0148,59.901764,1623.0035,52.251598,2169.5261,66.494873,2422.4519,155.8658,2533.7361,22.183674,2703.9458,127.13633,2714.6245,148.14211
1705,1117.6639,63.519848,1140.3223,30.393105,1229.9763,3.5560298,1169.246,3.7828968,1216.292,50.476425,1313.4188,121.61199,1277.8922,91.935829,1398.8071,82.758499,1491.0247,74.727669,1588.9656,34.903507,1720.531,36.656643,1561.3344,6.2265992,1774.7623,49.953568,1715.5624,219.70207,2237.3989,331.54236,2606.2883,16.039923,2296.436,43.62265,2147.1768,27.018539,2300.9773,41.991257
1723,1173.558,223.35344,991.20764,19.775925,956.28442,91.475945,1103.0052,214.43918,990.12305,91.963684,1187.5762,192.07742,1404.9583,127.87294,1440.2104,28.854548,1332.6161,31.819122,1175.3159,21.615278,1310.962,26.281588,1392.5345,87.746674,1166.8826,131.05948,925.26324,231.83607,1231.3881,43.087746,1829.9835,224.76723,1898.1802,128.89906,2042.6393,26.450232,2218.6707,8.2126293
1728,1197.2007,60.037193,1361.0465,19.559284,1270.9053,81.62809,1323.365,67.5242,1356.1592,1.1720939,1715.7917,91.596954,1492.5607,23.829193,1760.9857,78.120781,1795.5245,59.096413,1721.5728,164.8519,1659.8683,7.3986068,1690.3246,39.166759,1766.0968,10.163313,1960.6033,108.29774,2044.8258,231.38579,2972.7478,46.795712,2548.573,100.22316,2399.1626,90.950401,2634.3879,100.47837
1731,1257.0507,40.394039,1532.3441,189.01909,1526.3345,19.192837,1259.4421,50.271801,1422.0531,91.077629,1607.0847,46.547882,1555.1797,77.979958,1648.3186,122.13065,1892.8403,44.87421,1870.3832,24.94668,1692.9409,69.917816,1802.3608,78.637398,1771.2748,87.250046,2183.8767,201.4416,2010.2013,175.41725,2818.3557,310.99991,2473.5085,108.92726,2312.7173,137.69188,2436.7935,195.54318
1734,1102.0321,10.67425,1074.8561,18.711987,1144.9178,99.808548,1175.2402,53.499386,1359.7662,24.348026,1265.8119,51.649441,1240.5443,108.24883,1119.8821,54.33107,1449.6649,70.522575,1550.3958,28.167732,1656.3802,78.956657,1605.1624,123.96354,1783.2578,118.60984,1583.9891,2.7548339,2074.1809,56.562466,2552.811,50.510071,2261.8972,102.37251,2200.6995,78.615036,2230.0962,131.60631
1737,1082.8066,81.914246,947.26721,13.631289,1004.7188,80.019669,875.41541,118.52647,1102.0254,47.391075,1111.4661,138.54636,933.52045,49.712234,995.67291,99.78244,947.76154,7.9415078,1026.8505,62.96159,1064.1716,200.57629,1222.2793,307.12036,914.58661,41.288658,1092.0082,284.02264,932.46472,56.20295,1426.5431,139.33914,1604.8441,51.463116,1583.1165,112.9864,1819.1997,488.85745
1738,991.37268,62.353199,1041.0597,19.197454,979.03308,31.469149,960.34546,2.5269859,956.21472,9.72896,1065.356,21.307642,995.54846,48.165833,1040.0719,12.860589,1120.1038,48.119499,1179.6421,39.059223,1065.072,27.44788,1170.3844,56.678303,1086.3884,28.380342,1080.0215,83.49501,1356.239,30.355764,1785.74,86.889122,1916.0696,50.334457,1742.6691,107.23295,1922.9471,106.04253
1744,1287.5322,69.374886,1423.9835,64.235275,1313.2014,13.960498,1494.4219,358.48703,1342.92,16.688652,1633.5459,14.743077,1419.3873,42.810673,1649.785,176.51537,1552.2045,303.6059,1545.2611,171.9416,1536.9375,71.437958,1704.1616,20.830309,1464.299,132.16196,1453.9189,366.15469,1905.3389,453.05154,2102.4841,55.494034,2063.4531,33.790558,1913.0114,66.385086,2145.4143,391.49927
1762,852.96326,28.837881,884.00317,9.8397102,789.93518,57.93116,861.83087,16.623173,775.37708,69.086479,779.13336,65.874527,810.37219,4.2239885,757.82446,172.20503,804.711,99.063988,985.29736,9.6619616,858.18768,105.66167,1032.7644,151.02808,1045.1377,66.621368,1241.1602,12.472577,1323.868,4.5935516,1658.9214,56.199158,1709.635,106.9299,1266.5889,54.458851,1459.6169,96.678604
1768,985.30048,7.3603935,1020.9177,1.5754287,959.26373,99.258171,954.40466,10.824687,986.72089,25.078493,1278.603,18.531517,1055.5771,25.387369,1069.0007,17.256346,1179.577,25.606993,1301.5421,86.993187,1246.2875,13.377952,1338.8704,11.235127,1096.3507,9.6631174,1395.9714,22.856939,1350.4373,19.157814,1954.1676,61.30571,1762.1683,147.40176,1479.557,45.449596,1796.1683,11.178222
1773,981.77112,14.063534,966.86591,75.476089,908.83234,29.070377,995.05103,8.5288239,808.54541,27.285053,875.46246,8.9151726,930.89905,29.319763,995.052,41.230019,959.80066,24.702015,1136.3525,52.963573,1006.2942,135.03586,1107.0577,1.6477609,1127.5121,.28982562,1310.4464,46.710049,1379.1971,21.846361,1781.8518,226.52359,1722.05,86.892967,1360.8104,130.25087,1526.4515,24.999403
1774,952.96985,19.974232,1075.4186,2.6868696,963.50592,12.639912,950.08142,36.403984,970.43372,10.433347,1087.4475,16.429176,958.70074,10.176286,1005.3275,9.9371166,1079.5525,21.646166,1135.8717,29.346317,1031.072,.74677509,1204.4553,42.021729,1125.125,.40278795,1097.4674,46.049751,1289.7346,44.676083,1774.1261,133.41299,1819.2554,42.02607,1574.2203,48.494003,1791.562,8.7431679
